slug,name,phone,street,city,postal_code,state,latitude,longitude,rating,reviews,review_link,working_hours,logo,location_link,location_review_link,email,facebook
stonesonselectricalcontractor,"Stone & Sons Electrical Contractor","+1 205-833-8494","2530 Queenstown Rd",Birmingham,35210,Alabama,33.5772855,-86.6379239,3.9,16,,,https://lh5.googleusercontent.com/-MHHSp-4DP98/AAAAAAAAAAI/AAAAAAAAAAA/VtDW1BjBanA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Stone+%26+Sons+Electrical+Contractor/@33.577285499999995,-86.63792389999999,14z/data=!4m8!1m2!2m1!1sStone+%26+Sons+Electrical+Contractor!3m4!1s0x88890d8b8674308f:0x4a6af5310308afdd!8m2!3d33.577285499999995!4d-86.63792389999999","https://www.google.com/maps/place/Stone+%26+Sons+Electrical+Contractor/@33.577285499999995,-86.63792389999999,13.99z/data=!4m16!1m7!3m6!1s0x88890d8b8674308f:0x4a6af5310308afdd!2sStone+%26+Sons+Electrical+Contractor!8m2!3d33.577285499999995!4d-86.63792389999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890d8b8674308f:0x4a6af5310308afdd!8m2!3d33.577285499999995!4d-86.63792389999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",gbass@stoneandsons.com,https://www.facebook.com/pages/
armstrongelectricalcontractors,"Armstrong Electrical Contractors","+1 205-847-4000","4321 Morris Ave STE A",Birmingham,35222,Alabama,33.5298529,-86.7708956,5.0,8,"https://search.google.com/local/reviews?placeid=ChIJi11uHrMbiYgRWRfDWHuD-Gw&q=electrician,+35285,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-8Bl-1_sjam8/AAAAAAAAAAI/AAAAAAAAAAA/F6wYVVokSzA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Armstrong+Electrical+Contractors/@33.5298529,-86.7708956,14z/data=!4m8!1m2!2m1!1sArmstrong+Electrical+Contractors!3m4!1s0x88891bb31e6e5d8b:0x6cf8837b58c31759!8m2!3d33.5298529!4d-86.7708956","https://www.google.com/maps/place/Armstrong+Electrical+Contractors/@33.5298529,-86.7708956,13.99z/data=!4m16!1m7!3m6!1s0x88891bb31e6e5d8b:0x6cf8837b58c31759!2sArmstrong+Electrical+Contractors!8m2!3d33.5298529!4d-86.7708956!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891bb31e6e5d8b:0x6cf8837b58c31759!8m2!3d33.5298529!4d-86.7708956!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
shepherdelectriccompany,"Shepherd Electric Company","+1 205-983-0868",,,,,33.2781594,-86.8198486,5.0,47,"https://search.google.com/local/reviews?placeid=ChIJ6eHhBsgjiYgRMN3sB2V_t50&q=electrician,+35285,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-A6A8OzeusXI/AAAAAAAAAAI/AAAAAAAAAAA/_tk_Wh68sFA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Shepherd+Electric+Company/@33.2781594,-86.8198486,14z/data=!4m8!1m2!2m1!1sShepherd+Electric+Company!3m4!1s0x888923c806e1e1e9:0x9db77f6507ecdd30!8m2!3d33.2781594!4d-86.8198486","https://www.google.com/maps/place/Shepherd+Electric+Company/@33.2781594,-86.8198486,13.99z/data=!4m16!1m7!3m6!1s0x888923c806e1e1e9:0x9db77f6507ecdd30!2sShepherd+Electric+Company!8m2!3d33.2781594!4d-86.8198486!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888923c806e1e1e9:0x9db77f6507ecdd30!8m2!3d33.2781594!4d-86.8198486!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@shepherd-electric.net,https://www.facebook.com/shepherdelectriccompany/
brownselectricalcontractors,"Brown's Electrical Contractors","+1 205-390-8228","1441 Forestdale Blvd Suite 101",Birmingham,35214,Alabama,33.564303,-86.8947966,4.4,27,"https://search.google.com/local/reviews?placeid=ChIJ0x-FfbECiYgRLZCTqvRRNd0&q=electrician,+35285,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-K3fGtg_w_v8/AAAAAAAAAAI/AAAAAAAAAAA/HXErN8KdHSk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Brown%27s+Electrical+Contractors/@33.564302999999995,-86.89479659999999,14z/data=!4m8!1m2!2m1!1sBrown%27s+Electrical+Contractors!3m4!1s0x888902b17d851fd3:0xdd3551f4aa93902d!8m2!3d33.564302999999995!4d-86.89479659999999","https://www.google.com/maps/place/Brown%27s+Electrical+Contractors/@33.564302999999995,-86.89479659999999,13.99z/data=!4m16!1m7!3m6!1s0x888902b17d851fd3:0xdd3551f4aa93902d!2sBrown%27s+Electrical+Contractors!8m2!3d33.564302999999995!4d-86.89479659999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888902b17d851fd3:0xdd3551f4aa93902d!8m2!3d33.564302999999995!4d-86.89479659999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@brownec.com,https://facebook.com/GeneracBrown
homeworkselectric,"HomeWorks Electric","+1 205-908-5465",,,,,33.4493704,-86.810784,5.0,2,"https://search.google.com/local/reviews?placeid=ChIJjyElnHi8U4UR0hbik0fGgFU&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""9AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-CDHqWm3W-f8/AAAAAAAAAAI/AAAAAAAAAAA/_hvOE2ro-8Q/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/HomeWorks+Electric/@33.4493704,-86.810784,14z/data=!4m8!1m2!2m1!1sHomeWorks+Electric!3m4!1s0x8553bc789c25218f:0x5580c64793e216d2!8m2!3d33.4493704!4d-86.810784","https://www.google.com/maps/place/HomeWorks+Electric/@33.4493704,-86.810784,13.99z/data=!4m16!1m7!3m6!1s0x8553bc789c25218f:0x5580c64793e216d2!2sHomeWorks+Electric!8m2!3d33.4493704!4d-86.810784!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8553bc789c25218f:0x5580c64793e216d2!8m2!3d33.4493704!4d-86.810784!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
electrician,Electrician,"+1 334-202-6017",,,,,32.5762265,-86.6807364,,,,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4:30AM"", ""Tuesday"": ""7AM-4:30AM"", ""Wednesday"": ""7AM-4:30AM"", ""Thursday"": ""7AM-4:30AM"", ""Friday"": ""7AM-4:30AM"", ""Saturday"": ""7AM-2PM""}",https://lh6.googleusercontent.com/-s7wvHnOU0I8/AAAAAAAAAAI/AAAAAAAAAAA/BzqwEtoIgdE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Electrician/@32.5762265,-86.6807364,14z/data=!4m8!1m2!2m1!1sElectrician!3m4!1s0xcc3fa145236308d:0x644e33353bd14cd7!8m2!3d32.5762265!4d-86.6807364","https://www.google.com/maps/place/Electrician/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0xcc3fa145236308d:0x644e33353bd14cd7!2sElectrician!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0xcc3fa145236308d:0x644e33353bd14cd7!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
jacksonelectricalservices,"Jackson Electrical Services","+1 205-318-7118",,,,,33.5313975,-86.8504715,4.8,26,"https://search.google.com/local/reviews?placeid=ChIJs65fczkgJAERbgJO-HWXWhw&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh5.googleusercontent.com/-CBIrcfX-JCE/AAAAAAAAAAI/AAAAAAAAAAA/8g4EL4BnAr0/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Jackson+Electrical+Services/@33.5313975,-86.8504715,14z/data=!4m8!1m2!2m1!1sJackson+Electrical+Services!3m4!1s0x1242039735faeb3:0x1c5a9775f84e026e!8m2!3d33.5313975!4d-86.8504715","https://www.google.com/maps/place/Jackson+Electrical+Services/@33.5313975,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x1242039735faeb3:0x1c5a9775f84e026e!2sJackson+Electrical+Services!8m2!3d33.5313975!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x1242039735faeb3:0x1c5a9775f84e026e!8m2!3d33.5313975!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
birminghamelectricalservice1,"Birmingham Electrical Service","+1 205-557-5445","1909 5th Ave N",Birmingham,35203,Alabama,33.5175357,-86.8090527,5.0,2,"https://search.google.com/local/reviews?placeid=ChIJZfCoY6aYwogRYQFxLzv93FA&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh5.googleusercontent.com/-jP5xcY5pHF0/AAAAAAAAAAI/AAAAAAAAAAA/VwEd0nKi2x4/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Birmingham+Electrical+Service/@33.517535699999996,-86.8090527,14z/data=!4m8!1m2!2m1!1sBirmingham+Electrical+Service!3m4!1s0x88c298a663a8f065:0x50dcfd3b2f710161!8m2!3d33.517535699999996!4d-86.8090527","https://www.google.com/maps/place/Birmingham+Electrical+Service/@33.517535699999996,-86.8090527,13.99z/data=!4m16!1m7!3m6!1s0x88c298a663a8f065:0x50dcfd3b2f710161!2sBirmingham+Electrical+Service!8m2!3d33.517535699999996!4d-86.8090527!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88c298a663a8f065:0x50dcfd3b2f710161!8m2!3d33.517535699999996!4d-86.8090527!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
rtrelectricllc,"RTR Electric, LLC","+1 205-482-4207","216 Business Center Dr",Birmingham,35244,Alabama,33.348502,-86.7903239,4.9,119,"https://search.google.com/local/reviews?placeid=ChIJDZu_K2KnZGYRfkpBZ9rEapE&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh4.googleusercontent.com/-9gTsQzBdVIo/AAAAAAAAAAI/AAAAAAAAAAA/vOTV-Zs7Ej8/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/RTR+Electric%2C+LLC/@33.348501999999996,-86.79032389999999,14z/data=!4m8!1m2!2m1!1sRTR+Electric%2C+LLC!3m4!1s0x6664a7622bbf9b0d:0x916ac4da67414a7e!8m2!3d33.348501999999996!4d-86.79032389999999","https://www.google.com/maps/place/RTR+Electric%2C+LLC/@33.348501999999996,-86.79032389999999,13.99z/data=!4m16!1m7!3m6!1s0x6664a7622bbf9b0d:0x916ac4da67414a7e!2sRTR+Electric%2C+LLC!8m2!3d33.348501999999996!4d-86.79032389999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x6664a7622bbf9b0d:0x916ac4da67414a7e!8m2!3d33.348501999999996!4d-86.79032389999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@rtrelectricllc.com,https://www.facebook.com/RTR-Electric-LLC-369668063856427/
sparkmasterelectricalservices,"Spark Master Electrical Services","+1 205-551-5634","494 24th St N",Birmingham,35203,Alabama,33.5203824,-86.802616,3.7,3,"https://search.google.com/local/reviews?placeid=ChIJqWW-SG5i44kRxDS7skh20ow&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh4.googleusercontent.com/-7RuUayIa3HQ/AAAAAAAAAAI/AAAAAAAAAAA/zeD1Uy4oLwM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Spark+Master+Electrical+Services/@33.520382399999995,-86.802616,14z/data=!4m8!1m2!2m1!1sSpark+Master+Electrical+Services!3m4!1s0x89e3626e48be65a9:0x8cd27648b2bb34c4!8m2!3d33.520382399999995!4d-86.802616","https://www.google.com/maps/place/Spark+Master+Electrical+Services/@33.520382399999995,-86.802616,13.99z/data=!4m16!1m7!3m6!1s0x89e3626e48be65a9:0x8cd27648b2bb34c4!2sSpark+Master+Electrical+Services!8m2!3d33.520382399999995!4d-86.802616!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89e3626e48be65a9:0x8cd27648b2bb34c4!8m2!3d33.520382399999995!4d-86.802616!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
brightsparkelectricianbirmingham,"Bright Spark Electrician Birmingham","+1 205-551-5755","205 3rd Ave S",Birmingham,35205,Alabama,33.4975492,-86.8282386,5.0,2,"https://search.google.com/local/reviews?placeid=ChIJSSUPNBYLlVQR_idbsAu1dM4&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh6.googleusercontent.com/-IW6bqUitq7w/AAAAAAAAAAI/AAAAAAAAAAA/dbwA73CW0LM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Bright+Spark+Electrician+Birmingham/@33.4975492,-86.82823859999999,14z/data=!4m8!1m2!2m1!1sBright+Spark+Electrician+Birmingham!3m4!1s0x54950b16340f2549:0xce74b50bb05b27fe!8m2!3d33.4975492!4d-86.82823859999999","https://www.google.com/maps/place/Bright+Spark+Electrician+Birmingham/@33.4975492,-86.82823859999999,13.99z/data=!4m16!1m7!3m6!1s0x54950b16340f2549:0xce74b50bb05b27fe!2sBright+Spark+Electrician+Birmingham!8m2!3d33.4975492!4d-86.82823859999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x54950b16340f2549:0xce74b50bb05b27fe!8m2!3d33.4975492!4d-86.82823859999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
smartlivinghomeenergy,"Smart Living Home & Energy","+1 205-965-6044",,,,,33.4309505,-86.8413174,,,,,https://lh6.googleusercontent.com/-84drx3zKBow/AAAAAAAAAAI/AAAAAAAAAAA/ctapixYBpAE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Smart+Living+Home+%26+Energy/@33.4309505,-86.8413174,14z/data=!4m8!1m2!2m1!1sSmart+Living+Home+%26+Energy!3m4!1s0x88891a107b6e40d7:0xc75961954860ffb6!8m2!3d33.4309505!4d-86.8413174","https://www.google.com/maps/place/Smart+Living+Home+%26+Energy/@33.4309505,-86.8413174,13.99z/data=!4m16!1m7!3m6!1s0x88891a107b6e40d7:0xc75961954860ffb6!2sSmart+Living+Home+%26+Energy!8m2!3d33.4309505!4d-86.8413174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891a107b6e40d7:0xc75961954860ffb6!8m2!3d33.4309505!4d-86.8413174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
205hvacandelectrical,"205 HVAC and Electrical","+1 205-377-0003","1738 34th Pl N",Birmingham,35234,Alabama,33.5430619,-86.7970617,5.0,4,"https://search.google.com/local/reviews?placeid=ChIJ0-kP5blg3g4RkNn6Dcf5UFs&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh5.googleusercontent.com/-UbupvCKu-28/AAAAAAAAAAI/AAAAAAAAAAA/JizCgcstPnE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/205+HVAC+and+Electrical/@33.5430619,-86.7970617,14z/data=!4m8!1m2!2m1!1s205+HVAC+and+Electrical!3m4!1s0xede60b9e50fe9d3:0x5b50f9c70dfad990!8m2!3d33.5430619!4d-86.7970617","https://www.google.com/maps/place/205+HVAC+and+Electrical/@33.5430619,-86.7970617,13.99z/data=!4m16!1m7!3m6!1s0xede60b9e50fe9d3:0x5b50f9c70dfad990!2s205+HVAC+and+Electrical!8m2!3d33.5430619!4d-86.7970617!16s%2Fg%2F11ckvg1dmb!3m7!1s0xede60b9e50fe9d3:0x5b50f9c70dfad990!8m2!3d33.5430619!4d-86.7970617!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",205propertyservices@gmail.com,https://www.facebook.com/205HVACandElectrical/
expresselectricalservices,"Express Electrical Services","+1 205-551-5632","925 18th St S",Birmingham,35294,Alabama,33.501423,-86.800001,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh6.googleusercontent.com/-JD-xp6AwN8M/AAAAAAAAAAI/AAAAAAAAAAA/BMmPoAuU4zk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Express+Electrical+Services/@33.501422999999996,-86.800001,14z/data=!4m8!1m2!2m1!1sExpress+Electrical+Services!3m4!1s0x89e3831ff2b179bb:0x412585407c7601d6!8m2!3d33.501422999999996!4d-86.800001","https://www.google.com/maps/place/Express+Electrical+Services/@33.501422999999996,-86.800001,13.99z/data=!4m16!1m7!3m6!1s0x89e3831ff2b179bb:0x412585407c7601d6!2sExpress+Electrical+Services!8m2!3d33.501422999999996!4d-86.800001!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89e3831ff2b179bb:0x412585407c7601d6!8m2!3d33.501422999999996!4d-86.800001!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
brightfutureelectric,"Bright Future Electric","+1 205-326-1409","3420 Richard Arrington Jr Blvd N",Birmingham,35234,Alabama,33.5343357,-86.7926277,4.1,21,"https://search.google.com/local/reviews?placeid=ChIJ_4NhewgbiYgR_19jYKSb-_k&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,https://lh3.googleusercontent.com/-rJVG6knYFfs/AAAAAAAAAAI/AAAAAAAAAAA/aeBMTqTb1xQ/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Bright+Future+Electric/@33.5343357,-86.7926277,14z/data=!4m8!1m2!2m1!1sBright+Future+Electric!3m4!1s0x88891b087b6183ff:0xf9fb9ba460635fff!8m2!3d33.5343357!4d-86.7926277","https://www.google.com/maps/place/Bright+Future+Electric/@33.5343357,-86.7926277,13.99z/data=!4m16!1m7!3m6!1s0x88891b087b6183ff:0xf9fb9ba460635fff!2sBright+Future+Electric!8m2!3d33.5343357!4d-86.7926277!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b087b6183ff:0xf9fb9ba460635fff!8m2!3d33.5343357!4d-86.7926277!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",mikel@brightfutureelectric.com,https://www.facebook.com/Bright-Future-Electric-LLC-107917702571831/
proelectricianservices,"Pro Electrician Services","+1 659-219-3610","2909 Highland Ave",Birmingham,35205,Alabama,33.5061784,-86.7812037,5.0,4,"https://search.google.com/local/reviews?placeid=ChIJ3TJ0rV0biYgRNjzdF-dxnyI&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",,"https://www.google.com/maps/place/Pro+Electrician+Services/@33.506178399999996,-86.78120369999999,14z/data=!4m8!1m2!2m1!1sPro+Electrician+Services!3m4!1s0x88891b5dad7432dd:0x229f71e717dd3c36!8m2!3d33.506178399999996!4d-86.78120369999999","https://www.google.com/maps/place/Pro+Electrician+Services/@33.506178399999996,-86.78120369999999,13.99z/data=!4m16!1m7!3m6!1s0x88891b5dad7432dd:0x229f71e717dd3c36!2sPro+Electrician+Services!8m2!3d33.506178399999996!4d-86.78120369999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b5dad7432dd:0x229f71e717dd3c36!8m2!3d33.506178399999996!4d-86.78120369999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
kingfred,KingFred,"+1 205-725-3464","6 Office Park Cir Ste 215",Birmingham,35223,Alabama,33.4794389,-86.7727412,4.8,77,"https://search.google.com/local/reviews?placeid=ChIJlZPS3-gOiYgRutKJjUFL5Ic&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-5:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-4pvAGb977lY/AAAAAAAAAAI/AAAAAAAAAAA/YV1lXTDKnCo/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/KingFred/@33.4794389,-86.7727412,14z/data=!4m8!1m2!2m1!1sKingFred!3m4!1s0x88890ee8dfd29395:0x87e44b418d89d2ba!8m2!3d33.4794389!4d-86.7727412","https://www.google.com/maps/place/KingFred/@33.4794389,-86.7727412,13.99z/data=!4m16!1m7!3m6!1s0x88890ee8dfd29395:0x87e44b418d89d2ba!2sKingFred!8m2!3d33.4794389!4d-86.7727412!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890ee8dfd29395:0x87e44b418d89d2ba!8m2!3d33.4794389!4d-86.7727412!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@indiantypefoundry.com,
craftelectriccoinc,"Craft Electric Co Inc","+1 205-841-4141","4345 St Vanderbilt Pl",Birmingham,35217,Alabama,33.5669046,-86.7841671,4.4,14,"https://search.google.com/local/reviews?placeid=ChIJ1SZ7VygbiYgRKKD_cPj0Fgo&q=electrician,+35287,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-3PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-NO1JO8rK6ds/AAAAAAAAAAI/AAAAAAAAAAA/-2E8wwNNQ68/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Craft+Electric+Co+Inc/@33.5669046,-86.78416709999999,14z/data=!4m8!1m2!2m1!1sCraft+Electric+Co+Inc!3m4!1s0x88891b28577b26d5:0xa16f4f870ffa028!8m2!3d33.5669046!4d-86.78416709999999","https://www.google.com/maps/place/Craft+Electric+Co+Inc/@33.5669046,-86.78416709999999,13.99z/data=!4m16!1m7!3m6!1s0x88891b28577b26d5:0xa16f4f870ffa028!2sCraft+Electric+Co+Inc!8m2!3d33.5669046!4d-86.78416709999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b28577b26d5:0xa16f4f870ffa028!8m2!3d33.5669046!4d-86.78416709999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@craft-electric.com,https://www.facebook.com/CraftElectric/
powerproelectricianservices,"Power Pro Electrician Services","+1 205-551-5642","8322 4th Ave S",Birmingham,35206,Alabama,33.5693914,-86.7163406,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/-eQ9YXy7IlF0/AAAAAAAAAAI/AAAAAAAAAAA/JQS_CuXNo2A/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Power+Pro+Electrician+Services/@33.5693914,-86.7163406,14z/data=!4m8!1m2!2m1!1sPower+Pro+Electrician+Services!3m4!1s0x54950a41e5039fe5:0x4f1e0c31538436cd!8m2!3d33.5693914!4d-86.7163406","https://www.google.com/maps/place/Power+Pro+Electrician+Services/@33.5693914,-86.7163406,13.99z/data=!4m16!1m7!3m6!1s0x54950a41e5039fe5:0x4f1e0c31538436cd!2sPower+Pro+Electrician+Services!8m2!3d33.5693914!4d-86.7163406!16s%2Fg%2F11ckvg1dmb!3m7!1s0x54950a41e5039fe5:0x4f1e0c31538436cd!8m2!3d33.5693914!4d-86.7163406!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
